573	Wednesday, August 4, 2004	8	14	16	24	36	48
572	Saturday, July 31, 2004	4	16	29	36	37	42
571	Wednesday, July 28, 2004	3	6	29	33	39	48
570	Saturday, July 24, 2004	2	14	19	20	34	49
569	Wednesday, July 21, 2004	1	8	9	10	25	45
568	Saturday, July 17, 2004	4	5	17	25	42	48
567	Wednesday, July 14, 2004	10	14	27	29	35	47
566	Saturday, July 10, 2004	14	16	26	35	37	44
565	Wednesday, July 7, 2004	16	21	29	33	42	45
564	Saturday, July 3, 2004	6	12	20	21	41	43
563	Wednesday, June 30, 2004	5	11	21	38	40	43
562	Saturday, June 26, 2004	4	13	15	28	42	49
561	Wednesday, June 23, 2004	1	12	21	25	26	41
560	Saturday, June 19, 2004	13	18	19	24	37	49
559	Wednesday, June 16, 2004	9	10	11	34	35	38
558	Saturday, June 12, 2004	9	30	31	37	38	43
557	Wednesday, June 9, 2004	2	8	10	31	40	42
556	Saturday, June 5, 2004	8	12	15	36	45	46
555	Wednesday, June 2, 2004	6	18	19	22	25	46
554	Saturday, May 29, 2004	1	8	15	24	27	31
553	Wednesday, May 26, 2004	6	10	13	33	34	37
552	Saturday, May 22, 2004	16	18	23	25	26	36
551	Wednesday, May 19, 2004	4	5	7	17	36	39
550	Saturday, May 15, 2004	2	13	19	22	31	43
549	Wednesday, May 12, 2004	11	16	19	29	32	42
548	Saturday, May 8, 2004	9	17	22	32	42	43
547	Wednesday, May 5, 2004	2	3	24	27	38	40
546	Saturday, May 1, 2004	5	11	18	26	31	34
545	Wednesday, April 28, 2004	4	10	19	31	34	37
544	Saturday, April 24, 2004	3	7	20	41	46	48
543	Wednesday, April 21, 2004	6	8	27	30	44	47
542	Saturday, April 17, 2004	4	11	25	38	42	46
541	Wednesday, April 14, 2004	2	3	4	33	38	40
540	Saturday, April 10, 2004	5	8	17	25	37	39
539	Wednesday, April 7, 2004	9	10	26	37	43	48
538	Saturday, April 3, 2004	3	9	10	31	37	45
537	Wednesday, March 31, 2004	1	9	13	21	30	43
536	Saturday, March 27, 2004	7	20	22	28	31	38
535	Wednesday, March 24, 2004	4	11	17	21	25	47
534	Saturday, March 20, 2004	9	11	15	20	37	42
533	Wednesday, March 17, 2004	7	12	16	20	28	36
532	Saturday, March 13, 2004	2	4	12	34	36	49
531	Wednesday, March 10, 2004	10	11	25	37	45	47
530	Saturday, March 6, 2004	14	17	26	33	41	43
529	Wednesday, March 3, 2004	10	12	15	24	25	41
528	Saturday, February 28, 2004	4	11	15	32	38	49
527	Wednesday, February 25, 2004	3	10	11	15	27	45
526	Saturday, February 21, 2004	21	24	33	39	41	47
525	Wednesday, February 18, 2004	1	4	6	17	28	33
524	Saturday, February 14, 2004	5	8	22	30	36	42
523	Wednesday, February 11, 2004	1	6	11	31	34	43
522	Saturday, February 7, 2004	3	7	10	16	38	47
521	Wednesday, February 4, 2004	2	3	10	15	25	41
520	Saturday, January 31, 2004	16	28	33	35	43	45
519	Wednesday, January 28, 2004	20	23	26	27	30	31
518	Saturday, January 24, 2004	1	7	27	28	31	49
517	Wednesday, January 21, 2004	9	15	28	30	45	49
516	Saturday, January 17, 2004	22	25	26	27	34	48
515	Wednesday, January 14, 2004	4	6	17	22	25	29
514	Saturday, January 10, 2004	23	26	28	42	44	47
513	Wednesday, January 7, 2004	2	20	27	35	41	44
512	Saturday, January 3, 2004	11	16	19	32	43	44
511	Wednesday, December 31, 2003	2	19	31	34	44	47
510	Saturday, December 27, 2003	4	7	23	32	45	46
509	Wednesday, December 24, 2003	3	5	15	25	30	38
508	Saturday, December 20, 2003	5	6	9	28	36	38
507	Wednesday, December 17, 2003	1	3	21	28	33	35
506	Saturday, December 13, 2003	2	15	22	30	31	44
505	Wednesday, December 10, 2003	3	11	20	22	24	30
504	Saturday, December 6, 2003	5	11	17	27	32	38
503	Wednesday, December 3, 2003	2	6	12	24	26	45
502	Saturday, November 29, 2003	8	11	12	20	29	38
501	Wednesday, November 26, 2003	4	8	11	26	40	48
500	Saturday, November 22, 2003	8	14	26	39	41	48
499	Wednesday, November 19, 2003	15	18	25	28	29	33
498	Saturday, November 15, 2003	6	9	17	39	40	46
497	Wednesday, November 12, 2003	4	11	14	18	36	37
496	Saturday, November 8, 2003	6	19	38	40	42	48
495	Wednesday, November 5, 2003	8	23	28	38	39	41
494	Saturday, November 1, 2003	1	24	32	34	35	40
493	Wednesday, October 29, 2003	1	7	11	22	38	44
492	Saturday, October 25, 2003	1	11	19	25	34	40
491	Wednesday, October 22, 2003	5	10	17	23	26	48
490	Saturday, October 18, 2003	2	9	31	39	44	47
489	Wednesday, October 15, 2003	1	6	15	22	29	32
488	Saturday, October 11, 2003	1	6	20	23	26	29
487	Wednesday, October 8, 2003	2	12	16	29	32	35
486	Saturday, October 4, 2003	4	18	26	32	34	37
485	Wednesday, October 1, 2003	4	15	21	26	44	45
484	Saturday, September 27, 2003	10	32	36	42	45	46
483	Wednesday, September 24, 2003	9	18	21	28	36	37
482	Saturday, September 20, 2003	4	8	16	19	37	40
481	Wednesday, September 17, 2003	2	9	10	26	36	42
480	Saturday, September 13, 2003	7	11	13	21	22	40
479	Wednesday, September 10, 2003	16	32	36	37	42	49
478	Saturday, September 6, 2003	3	10	27	34	37	41
477	Wednesday, September 3, 2003	4	15	18	24	26	34
476	Saturday, August 30, 2003	11	17	23	32	33	37
475	Wednesday, August 27, 2003	8	10	14	15	16	18
474	Saturday, August 23, 2003	11	12	26	28	30	35
473	Wednesday, August 20, 2003	2	4	7	14	19	31
472	Saturday, August 16, 2003	4	6	15	23	29	46
471	Wednesday, August 13, 2003	3	8	18	29	37	46
470	Saturday, August 9, 2003	6	11	12	20	28	35
469	Wednesday, August 6, 2003	1	2	18	31	46	48
468	Saturday, August 2, 2003	9	14	16	32	37	49
467	Wednesday, July 30, 2003	7	10	19	31	41	45
466	Saturday, July 26, 2003	2	3	15	34	35	49
465	Wednesday, July 23, 2003	13	23	24	27	34	44
464	Saturday, July 19, 2003	1	6	7	13	21	22
463	Wednesday, July 16, 2003	11	21	38	42	43	44
462	Saturday, July 12, 2003	7	14	15	23	24	25
461	Wednesday, July 9, 2003	5	7	13	23	24	25
460	Saturday, July 5, 2003	2	6	11	24	30	49
459	Wednesday, July 2, 2003	12	16	37	40	41	48
458	Saturday, June 28, 2003	11	21	25	27	33	49
457	Wednesday, June 25, 2003	7	9	14	21	31	35
456	Saturday, June 21, 2003	10	18	21	24	33	37
455	Wednesday, June 18, 2003	2	6	28	29	34	37
454	Saturday, June 14, 2003	4	9	18	42	44	45
453	Wednesday, June 11, 2003	29	32	33	38	46	48
452	Saturday, June 7, 2003	18	28	29	30	32	41
451	Wednesday, June 4, 2003	12	30	35	36	42	44
450	Saturday, May 31, 2003	9	16	43	45	47	48
449	Wednesday, May 28, 2003	11	13	17	27	29	47
448	Saturday, May 24, 2003	20	26	29	32	36	41
447	Wednesday, May 21, 2003	1	20	41	47	48	49
446	Saturday, May 17, 2003	5	14	36	39	41	43
445	Wednesday, May 14, 2003	5	11	33	41	43	44
444	Saturday, May 10, 2003	9	23	25	31	39	48
443	Wednesday, May 7, 2003	1	28	34	39	44	45
442	Saturday, May 3, 2003	10	17	18	20	40	47
441	Wednesday, April 30, 2003	18	43	46	47	48	49
440	Saturday, April 26, 2003	9	15	16	22	42	44
439	Wednesday, April 23, 2003	5	6	19	27	38	48
438	Saturday, April 19, 2003	9	18	22	34	40	46
437	Wednesday, April 16, 2003	3	16	17	36	37	46
436	Saturday, April 12, 2003	5	16	28	30	40	44
435	Wednesday, April 9, 2003	17	18	31	36	40	41
434	Saturday, April 5, 2003	3	13	14	27	35	43
433	Wednesday, April 2, 2003	13	20	22	37	45	49
432	Saturday, March 29, 2003	2	4	17	18	30	43
431	Wednesday, March 26, 2003	11	12	13	17	19	30
430	Saturday, March 22, 2003	3	7	18	19	20	40
429	Wednesday, March 19, 2003	14	18	19	26	39	43
428	Saturday, March 15, 2003	5	11	30	33	41	46
427	Wednesday, March 12, 2003	8	11	22	34	40	47
426	Saturday, March 8, 2003	8	14	17	19	41	44
425	Wednesday, March 5, 2003	9	10	12	14	42	49
424	Saturday, March 1, 2003	4	9	16	19	23	48
423	Wednesday, February 26, 2003	14	16	22	24	34	35
422	Saturday, February 22, 2003	1	5	9	24	37	44
421	Wednesday, February 19, 2003	4	11	13	22	28	29
420	Saturday, February 15, 2003	10	12	23	25	40	41
419	Wednesday, February 12, 2003	10	11	21	31	35	41
418	Saturday, February 8, 2003	4	11	12	13	41	43
417	Wednesday, February 5, 2003	2	16	35	39	42	48
416	Saturday, February 1, 2003	7	13	21	25	26	40
415	Wednesday, January 29, 2003	13	15	19	21	47	48
414	Saturday, January 25, 2003	13	14	20	39	45	49
413	Wednesday, January 22, 2003	5	11	13	15	25	32
412	Saturday, January 18, 2003	3	18	28	29	36	47
411	Wednesday, January 15, 2003	19	20	21	29	39	41
410	Saturday, January 11, 2003	3	9	31	42	46	49
409	Wednesday, January 8, 2003	3	7	16	29	35	39
408	Saturday, January 4, 2003	1	14	34	37	44	48
407	Wednesday, January 1, 2003	3	6	16	29	36	44
406	Saturday, December 28, 2002	2	11	14	16	18	36
405	Wednesday, December 25, 2002	9	15	23	26	29	34
404	Saturday, December 21, 2002	12	17	37	38	44	47
403	Wednesday, December 18, 2002	5	6	18	23	24	31
402	Saturday, December 14, 2002	7	17	26	35	45	48
401	Wednesday, December 11, 2002	15	20	21	22	37	45
400	Saturday, December 7, 2002	17	18	21	26	28	47
399	Wednesday, December 4, 2002	1	11	14	27	28	39
398	Saturday, November 30, 2002	19	25	26	31	33	36
397	Wednesday, November 27, 2002	2	15	20	25	42	48
396	Saturday, November 23, 2002	7	17	30	37	38	45
395	Wednesday, November 20, 2002	2	11	19	21	22	42
394	Saturday, November 16, 2002	2	15	27	29	34	38
393	Wednesday, November 13, 2002	11	17	22	32	34	45
392	Saturday, November 9, 2002	8	13	34	37	39	43
391	Wednesday, November 6, 2002	10	12	14	16	19	32
390	Saturday, November 2, 2002	10	13	17	20	36	42
389	Wednesday, October 30, 2002	2	4	20	23	26	33
388	Saturday, October 26, 2002	10	14	31	36	38	46
387	Wednesday, October 23, 2002	4	7	9	28	41	47
386	Saturday, October 19, 2002	1	17	22	35	39	49
385	Wednesday, October 16, 2002	5	15	16	19	20	24
384	Saturday, October 12, 2002	7	14	16	37	44	46
383	Wednesday, October 9, 2002	10	12	15	21	44	45
382	Saturday, October 5, 2002	11	16	31	34	36	38
381	Wednesday, October 2, 2002	3	22	24	25	30	38
380	Saturday, September 28, 2002	9	23	25	28	29	34
379	Wednesday, September 25, 2002	9	14	16	26	30	47
378	Saturday, September 21, 2002	5	9	16	18	33	45
377	Wednesday, September 18, 2002	10	15	20	34	43	49
376	Saturday, September 14, 2002	11	34	36	39	44	47
375	Wednesday, September 11, 2002	10	19	26	33	37	44
374	Saturday, September 7, 2002	1	9	23	27	28	34
373	Wednesday, September 4, 2002	11	26	30	33	35	49
372	Saturday, August 31, 2002	4	7	9	16	21	45
371	Wednesday, August 28, 2002	9	16	28	35	36	43
370	Saturday, August 24, 2002	7	11	12	27	30	45
369	Wednesday, August 21, 2002	2	11	12	38	43	45
368	Saturday, August 17, 2002	8	29	31	41	43	46
367	Wednesday, August 14, 2002	6	14	19	30	42	46
366	Saturday, August 10, 2002	2	5	7	13	14	48
365	Wednesday, August 7, 2002	2	19	26	28	37	38
364	Saturday, August 3, 2002	3	5	27	32	33	46
363	Wednesday, July 31, 2002	5	12	16	29	34	42
362	Saturday, July 27, 2002	5	8	27	43	46	49
361	Wednesday, July 24, 2002	6	10	20	23	30	47
360	Saturday, July 20, 2002	4	13	23	33	41	42
359	Wednesday, July 17, 2002	2	9	20	32	36	41
358	Saturday, July 13, 2002	6	9	12	28	42	48
357	Wednesday, July 10, 2002	21	26	29	33	36	48
356	Saturday, July 6, 2002	8	14	21	29	40	48
355	Wednesday, July 3, 2002	3	22	26	35	41	42
354	Saturday, June 29, 2002	8	23	34	41	43	49
353	Wednesday, June 26, 2002	20	26	35	43	45	46
352	Saturday, June 22, 2002	2	4	7	25	26	28
351	Wednesday, June 19, 2002	2	4	13	14	37	49
350	Saturday, June 15, 2002	1	12	31	40	44	48
349	Wednesday, June 12, 2002	22	24	29	31	37	46
348	Saturday, June 8, 2002	3	11	21	31	42	46
347	Wednesday, June 5, 2002	5	10	26	30	35	38
346	Saturday, June 1, 2002	5	8	16	17	23	38
345	Wednesday, May 29, 2002	2	5	25	34	48	49
344	Saturday, May 25, 2002	16	18	25	40	42	45
343	Wednesday, May 22, 2002	14	16	17	20	42	48
342	Saturday, May 18, 2002	4	6	13	17	19	36
341	Wednesday, May 15, 2002	2	22	26	42	44	45
340	Saturday, May 11, 2002	14	22	27	31	33	47
339	Wednesday, May 8, 2002	10	12	15	24	33	39
338	Saturday, May 4, 2002	10	25	28	39	41	46
337	Wednesday, May 1, 2002	1	10	12	13	38	47
336	Saturday, April 27, 2002	6	7	9	21	26	43
335	Wednesday, April 24, 2002	12	15	18	20	23	49
334	Saturday, April 20, 2002	15	22	28	34	36	45
333	Wednesday, April 17, 2002	3	13	27	35	36	46
332	Saturday, April 13, 2002	6	19	25	33	37	49
331	Wednesday, April 10, 2002	6	12	14	19	37	38
330	Saturday, April 6, 2002	8	10	24	30	35	38
329	Wednesday, April 3, 2002	3	6	17	23	42	49
328	Saturday, March 30, 2002	2	4	6	12	41	47
327	Wednesday, March 27, 2002	10	12	13	32	39	43
326	Saturday, March 23, 2002	1	3	24	28	36	39
325	Wednesday, March 20, 2002	3	16	20	21	36	47
324	Saturday, March 16, 2002	2	4	6	7	44	49
323	Wednesday, March 13, 2002	7	11	17	19	30	39
322	Saturday, March 9, 2002	8	11	15	23	31	43
321	Wednesday, March 6, 2002	1	2	16	18	19	34
320	Saturday, March 2, 2002	4	14	23	39	45	46
319	Wednesday, February 27, 2002	2	10	24	25	31	42
318	Saturday, February 23, 2002	1	2	10	34	38	42
317	Wednesday, February 20, 2002	6	18	29	32	33	34
316	Saturday, February 16, 2002	20	27	37	38	41	44
315	Wednesday, February 13, 2002	18	23	24	27	34	36
314	Saturday, February 9, 2002	8	19	28	32	36	45
313	Wednesday, February 6, 2002	5	17	19	32	38	39
312	Saturday, February 2, 2002	9	11	19	22	47	48
311	Wednesday, January 30, 2002	2	4	16	20	25	49
310	Saturday, January 26, 2002	8	22	23	30	33	35
309	Wednesday, January 23, 2002	10	15	20	28	40	44
308	Saturday, January 19, 2002	14	16	25	31	32	34
307	Wednesday, January 16, 2002	29	31	32	36	43	49
306	Saturday, January 12, 2002	3	8	13	19	24	26
305	Wednesday, January 9, 2002	1	2	6	8	20	31
304	Saturday, January 5, 2002	3	8	16	23	35	49
303	Wednesday, January 2, 2002	1	11	17	26	44	48
302	Saturday, December 29, 2001	5	14	24	30	34	35
301	Wednesday, December 26, 2001	13	14	21	25	29	41
300	Saturday, December 22, 2001	5	14	31	35	39	44
299	Wednesday, December 19, 2001	5	25	31	46	47	49
298	Saturday, December 15, 2001	8	17	30	32	33	45
297	Wednesday, December 12, 2001	28	30	33	34	36	45
296	Saturday, December 8, 2001	2	14	23	34	36	42
295	Wednesday, December 5, 2001	6	12	22	30	33	36
294	Saturday, December 1, 2001	10	12	20	21	32	37
293	Wednesday, November 28, 2001	2	21	24	34	42	44
292	Saturday, November 24, 2001	1	10	26	29	40	47
291	Wednesday, November 21, 2001	1	9	29	44	45	49
290	Saturday, November 17, 2001	7	8	13	14	15	38
289	Wednesday, November 14, 2001	17	19	21	31	44	47
288	Saturday, November 10, 2001	4	19	23	31	36	45
287	Wednesday, November 7, 2001	2	8	11	14	19	36
286	Saturday, November 3, 2001	5	7	18	36	38	45
285	Wednesday, October 31, 2001	3	10	11	23	34	37
284	Saturday, October 27, 2001	2	11	28	35	39	48
283	Wednesday, October 24, 2001	14	22	23	30	33	35
282	Saturday, October 20, 2001	4	11	15	18	26	32
281	Wednesday, October 17, 2001	6	19	21	25	26	40
280	Saturday, October 13, 2001	2	12	14	37	43	49
279	Wednesday, October 10, 2001	2	3	10	18	22	39
278	Saturday, October 6, 2001	3	21	22	30	37	38
277	Wednesday, October 3, 2001	2	10	11	16	17	48
276	Saturday, September 29, 2001	1	16	20	22	25	41
275	Wednesday, September 26, 2001	3	12	16	17	28	47
274	Saturday, September 22, 2001	5	12	13	24	28	48
273	Wednesday, September 19, 2001	8	15	21	31	46	48
272	Saturday, September 15, 2001	6	7	15	18	20	22
271	Wednesday, September 12, 2001	11	19	23	24	42	48
270	Saturday, September 8, 2001	4	8	10	22	25	36
269	Wednesday, September 5, 2001	1	9	25	31	40	48
268	Saturday, September 1, 2001	4	19	22	24	25	40
267	Wednesday, August 29, 2001	4	23	29	32	40	46
266	Saturday, August 25, 2001	14	22	23	34	41	45
265	Wednesday, August 22, 2001	11	23	26	30	37	44
264	Saturday, August 18, 2001	11	18	22	30	35	44
263	Wednesday, August 15, 2001	24	25	27	33	40	42
262	Saturday, August 11, 2001	11	14	15	18	41	46
261	Wednesday, August 8, 2001	1	14	15	18	36	48
260	Saturday, August 4, 2001	10	20	27	28	30	39
259	Wednesday, August 1, 2001	4	14	19	29	32	42
258	Saturday, July 28, 2001	11	14	17	31	37	46
257	Wednesday, July 25, 2001	26	29	33	35	37	38
256	Saturday, July 21, 2001	16	20	28	31	37	41
255	Wednesday, July 18, 2001	4	19	24	25	37	42
254	Saturday, July 14, 2001	12	18	21	36	40	44
253	Wednesday, July 11, 2001	9	13	30	34	36	44
252	Saturday, July 7, 2001	6	12	21	34	42	47
251	Wednesday, July 4, 2001	6	17	20	31	45	48
250	Saturday, June 30, 2001	28	30	32	38	43	47
249	Wednesday, June 27, 2001	6	7	10	11	24	40
248	Saturday, June 23, 2001	4	6	9	18	31	42
247	Wednesday, June 20, 2001	14	21	32	37	40	41
246	Saturday, June 16, 2001	13	19	22	28	44	47
245	Wednesday, June 13, 2001	11	20	31	35	43	44
244	Saturday, June 9, 2001	4	13	36	41	44	49
243	Wednesday, June 6, 2001	21	24	35	39	41	42
242	Saturday, June 2, 2001	4	9	18	31	32	42
241	Wednesday, May 30, 2001	12	29	32	35	39	45
240	Saturday, May 26, 2001	3	8	14	20	25	46
239	Wednesday, May 23, 2001	10	14	17	23	33	38
238	Saturday, May 19, 2001	9	15	18	29	35	42
237	Wednesday, May 16, 2001	6	28	38	44	48	49
236	Saturday, May 12, 2001	6	26	33	35	37	43
235	Wednesday, May 9, 2001	2	16	21	25	38	47
234	Saturday, May 5, 2001	1	8	28	40	43	44
233	Wednesday, May 2, 2001	4	13	27	31	34	39
232	Saturday, April 28, 2001	7	19	22	31	44	48
231	Wednesday, April 25, 2001	6	14	15	28	35	41
230	Saturday, April 21, 2001	13	26	34	37	41	46
229	Wednesday, April 18, 2001	5	21	30	35	41	46
228	Saturday, April 14, 2001	3	8	18	21	22	46
227	Wednesday, April 11, 2001	2	25	26	31	37	40
226	Saturday, April 7, 2001	4	19	23	24	27	40
225	Wednesday, April 4, 2001	8	9	20	25	26	39
224	Saturday, March 31, 2001	1	4	8	10	26	36
223	Wednesday, March 28, 2001	6	7	8	12	15	16
222	Saturday, March 24, 2001	16	19	22	26	28	29
221	Wednesday, March 21, 2001	2	5	7	9	26	42
220	Saturday, March 17, 2001	11	18	35	40	45	48
219	Wednesday, March 14, 2001	4	22	24	30	39	47
218	Saturday, March 10, 2001	7	16	19	24	31	39
217	Wednesday, March 7, 2001	1	9	12	16	21	29
216	Saturday, March 3, 2001	6	11	14	35	46	48
215	Wednesday, February 28, 2001	8	17	20	35	41	49
214	Saturday, February 24, 2001	8	13	15	29	36	37
213	Wednesday, February 21, 2001	11	13	20	31	44	45
212	Saturday, February 17, 2001	5	7	19	32	43	47
211	Wednesday, February 14, 2001	1	4	15	28	35	39
210	Saturday, February 10, 2001	10	16	19	25	27	42
209	Wednesday, February 7, 2001	4	7	13	20	25	38
208	Saturday, February 3, 2001	10	12	20	21	30	43
207	Wednesday, January 31, 2001	2	5	12	24	26	42
206	Saturday, January 27, 2001	1	3	18	28	29	49
205	Wednesday, January 24, 2001	2	4	5	27	37	44
204	Saturday, January 20, 2001	7	11	13	15	30	35
203	Wednesday, January 17, 2001	7	15	29	39	40	44
202	Saturday, January 13, 2001	1	9	23	38	47	49
201	Wednesday, January 10, 2001	8	10	23	25	34	39
200	Saturday, January 6, 2001	23	30	35	39	44	45
199	Wednesday, January 3, 2001	7	29	32	33	43	44
198	Saturday, December 30, 2000	14	16	17	19	28	40
197	Wednesday, December 27, 2000	1	11	27	36	46	49
196	Saturday, December 23, 2000	2	9	16	26	41	46
195	Wednesday, December 20, 2000	4	14	19	32	38	42
194	Saturday, December 16, 2000	2	6	8	15	40	42
193	Wednesday, December 13, 2000	14	19	23	31	45	49
192	Saturday, December 9, 2000	8	14	17	21	29	31
191	Wednesday, December 6, 2000	14	20	27	32	35	40
190	Saturday, December 2, 2000	10	16	24	28	33	43
189	Wednesday, November 29, 2000	1	12	16	17	39	47
188	Saturday, November 25, 2000	1	2	25	32	33	41
187	Wednesday, November 22, 2000	3	9	14	18	28	49
186	Saturday, November 18, 2000	3	7	32	33	38	47
185	Wednesday, November 15, 2000	3	11	31	37	44	45
184	Saturday, November 11, 2000	7	8	10	20	24	26
183	Wednesday, November 8, 2000	3	24	26	29	32	43
182	Saturday, November 4, 2000	9	27	28	35	40	42
181	Wednesday, November 1, 2000	4	5	8	12	30	40
180	Saturday, October 28, 2000	5	19	29	32	41	43
179	Wednesday, October 25, 2000	8	20	22	44	47	48
178	Saturday, October 21, 2000	4	15	35	38	41	45
177	Wednesday, October 18, 2000	1	13	20	38	39	40
176	Saturday, October 14, 2000	2	7	12	34	37	41
175	Wednesday, October 11, 2000	4	11	19	26	28	31
174	Saturday, October 7, 2000	8	18	22	24	38	45
173	Wednesday, October 4, 2000	2	3	11	22	41	48
172	Saturday, September 30, 2000	2	14	17	25	39	49
171	Wednesday, September 27, 2000	5	9	10	18	46	49
170	Saturday, September 23, 2000	8	15	24	27	29	47
169	Wednesday, September 20, 2000	12	24	29	34	40	42
168	Saturday, September 16, 2000	17	19	22	29	32	48
167	Wednesday, September 13, 2000	2	7	9	13	36	38
166	Saturday, September 9, 2000	9	12	18	35	42	49
165	Wednesday, September 6, 2000	1	10	16	31	47	48
164	Saturday, September 2, 2000	3	12	18	24	29	31
163	Wednesday, August 30, 2000	7	8	12	20	28	43
162	Saturday, August 26, 2000	1	4	9	11	22	27
161	Wednesday, August 23, 2000	14	16	19	29	35	47
160	Saturday, August 19, 2000	19	30	32	34	35	39
159	Wednesday, August 16, 2000	3	9	11	35	36	40
158	Saturday, August 12, 2000	3	15	27	28	42	47
157	Wednesday, August 9, 2000	10	11	16	21	22	41
156	Saturday, August 5, 2000	3	9	10	28	30	43
155	Wednesday, August 2, 2000	10	11	19	33	35	38
154	Saturday, July 29, 2000	3	11	17	20	24	44
153	Wednesday, July 26, 2000	8	12	16	27	33	37
152	Saturday, July 22, 2000	1	13	22	25	27	43
151	Wednesday, July 19, 2000	17	33	36	40	44	46
150	Saturday, July 15, 2000	2	4	23	24	30	42
149	Wednesday, July 12, 2000	5	6	8	20	28	35
148	Saturday, July 8, 2000	1	19	21	31	34	42
147	Wednesday, July 5, 2000	7	12	21	31	35	43
146	Saturday, July 1, 2000	8	12	13	29	36	39
145	Wednesday, June 28, 2000	16	20	22	28	38	45
144	Saturday, June 24, 2000	6	8	11	19	36	47
143	Wednesday, June 21, 2000	9	14	28	31	38	48
142	Saturday, June 17, 2000	3	7	14	19	46	47
141	Wednesday, June 14, 2000	1	7	8	17	46	47
140	Saturday, June 10, 2000	16	20	21	24	27	45
139	Wednesday, June 7, 2000	1	4	20	23	24	37
138	Saturday, June 3, 2000	2	24	25	28	44	46
137	Wednesday, May 31, 2000	1	19	26	33	40	46
136	Saturday, May 27, 2000	2	4	16	18	25	34
135	Wednesday, May 24, 2000	3	11	12	14	17	34
134	Saturday, May 20, 2000	2	7	21	28	41	47
133	Wednesday, May 17, 2000	3	6	19	22	23	43
132	Saturday, May 13, 2000	3	12	16	30	35	46
131	Wednesday, May 10, 2000	1	2	4	9	14	25
130	Saturday, May 6, 2000	3	11	23	38	41	48
129	Wednesday, May 3, 2000	12	18	22	28	31	32
128	Saturday, April 29, 2000	18	24	25	27	30	38
127	Wednesday, April 26, 2000	3	6	23	26	28	38
126	Saturday, April 22, 2000	5	20	37	38	40	41
125	Wednesday, April 19, 2000	18	20	22	24	34	43
124	Saturday, April 15, 2000	10	13	16	37	41	45
123	Wednesday, April 12, 2000	11	21	22	24	26	42
122	Saturday, April 8, 2000	11	24	28	35	42	48
121	Wednesday, April 5, 2000	12	25	31	32	35	49
120	Saturday, April 1, 2000	8	13	20	26	31	42
119	Wednesday, March 29, 2000	18	33	34	36	46	47
118	Saturday, March 25, 2000	7	15	16	20	22	41
117	Wednesday, March 22, 2000	8	11	42	44	45	48
116	Saturday, March 18, 2000	3	10	20	24	29	42
115	Wednesday, March 15, 2000	5	13	23	27	32	36
114	Saturday, March 11, 2000	2	3	16	33	45	48
113	Wednesday, March 8, 2000	7	10	18	23	35	46
112	Saturday, March 4, 2000	3	9	22	41	45	49
111	Wednesday, March 1, 2000	6	24	35	36	44	48
110	Saturday, February 26, 2000	3	9	19	22	24	30
109	Wednesday, February 23, 2000	3	4	7	14	37	38
108	Saturday, February 19, 2000	7	13	18	19	43	47
107	Wednesday, February 16, 2000	7	12	23	29	40	44
106	Saturday, February 12, 2000	4	10	13	30	47	49
105	Wednesday, February 9, 2000	11	13	18	33	39	47
104	Saturday, February 5, 2000	14	18	31	37	43	45
103	Wednesday, February 2, 2000	12	15	21	27	34	38
102	Saturday, January 29, 2000	9	18	25	26	43	46
101	Wednesday, January 26, 2000	17	21	40	42	43	49
100	Saturday, January 22, 2000	6	14	15	16	31	49
99	Wednesday, January 19, 2000	5	12	15	19	43	48
98	Saturday, January 15, 2000	4	13	15	19	33	48
97	Wednesday, January 12, 2000	4	8	10	31	32	38
96	Saturday, January 8, 2000	16	17	21	27	36	43
95	Wednesday, January 5, 2000	3	16	17	39	42	48
94	Saturday, January 1, 2000	2	10	24	26	31	46
93	Wednesday, December 29, 1999	3	4	22	28	29	43
92	Saturday, December 25, 1999	7	10	24	26	38	41
91	Wednesday, December 22, 1999	9	18	27	28	32	44
90	Saturday, December 18, 1999	5	6	14	16	32	36
89	Wednesday, December 15, 1999	8	10	15	38	43	49
88	Saturday, December 11, 1999	1	7	8	10	20	41
87	Wednesday, December 8, 1999	21	25	27	32	42	49
86	Saturday, December 4, 1999	6	15	31	34	41	49
85	Wednesday, December 1, 1999	9	14	25	33	41	47
84	Saturday, November 27, 1999	2	30	33	40	42	45
83	Wednesday, November 24, 1999	1	14	19	27	42	47
82	Saturday, November 20, 1999	16	21	38	39	41	42
81	Wednesday, November 17, 1999	6	12	15	31	43	47
80	Saturday, November 13, 1999	12	14	20	35	39	43
79	Wednesday, November 10, 1999	2	10	14	17	21	29
78	Saturday, November 6, 1999	9	10	12	18	25	49
77	Wednesday, November 3, 1999	14	18	22	28	30	34
76	Saturday, October 30, 1999	2	8	14	21	39	45
75	Wednesday, October 27, 1999	7	9	11	16	24	27
74	Saturday, October 23, 1999	1	24	29	32	40	41
73	Wednesday, October 20, 1999	1	7	11	25	30	37
72	Saturday, October 16, 1999	9	25	26	33	46	48
71	Wednesday, October 13, 1999	2	9	18	24	35	49
70	Saturday, October 9, 1999	17	18	30	36	37	38
69	Wednesday, October 6, 1999	9	15	16	31	45	49
68	Saturday, October 2, 1999	5	21	35	40	44	49
67	Wednesday, September 29, 1999	5	7	9	17	33	49
66	Saturday, September 25, 1999	6	7	19	32	38	47
65	Wednesday, September 22, 1999	1	4	13	16	45	48
